day,topic_principal,sub_topic0,sub_topic1,sub_topic2,sub_topic3,sub_topic4,sub_topic5,sub_topic6
16,0,0.013724559624413053,0.0019007121014011036,0.012253239621105753,0.00579032938874803,0.003753010434854598,0.008787857300552973,0.0065940647801969576
16,1,0.014526978646180617,0.005465135229729365,0.013833000749720393,0.011856258011197761,0.0047572129521385705,0.004125023178253245,0.00869371538996226
16,2,0.0012901840524530148,0.00639924282203258,0.027282914511865392,0.02016513041498242,0.002844929387089122,0.01756434096883882,0.02198519492693707
16,3,0.015653616389282896,0.002013262451971954,0.00417480967928805,0.006166236105213209,0.015469616638386162,0.016087715158541724,0.006451877316550996
16,4,0.046287575077239365,0.010457621418760102,0.022507719365015097,0.02008982705317597,0.020258125426057403,0.0012386169739445486,0.008930501439982771
16,5,0.010609569319439481,0.0054308546715472975,0.0037487419101005235,0.005423989348132122,0.009123107735837003,0.014852171270869017,0.0074612091983262355
16,6,0.010297611788592297,0.021358458427917077,0.012465937879211873,0.021239047545142036,0.005498448681912606,0.009972542647016044,0.004960941461044334
16,7,0.02271160273535355,0.015176981498157091,0.0018471872385686003,0.008081145050882869,0.018277473584639593,0.0029315028789040137,0.0050763179752061115
16,8,0.00565308759316047,0.004720698634369286,0.007520321285790064,0.030569495010810504,0.007322226021630672,0.009767161923818948,0.012984602026818363
16,9,0.013652784974533191,0.01810385892231499,0.018577408803116154,0.003901385646126836,0.011356144748945907,0.0071681371502113084,0.0033391590437660116
17,0,0.013690496494112353,0.001552908980463497,0.012436263712961016,0.008037911951635324,0.005133374661415958,0.007471040556699867,0.0066077076478310735
17,1,0.013894860833180239,0.0070725191127417875,0.014213161999950959,0.012260448478338196,0.004574324730152087,0.004142001064944069,0.008740470918783121
17,2,0.0012111881436820363,0.008069804743319081,0.02856499921200017,0.016100515868407373,0.0046501014693519985,0.013601988795458882,0.022038976499317207
17,3,0.014210383086248016,0.0022024668704285454,0.007543172233495321,0.0036071568460637957,0.01731176650264191,0.014005210864318196,0.006369867394560496
17,4,0.033273406794613804,0.009807861951210051,0.018932943149167707,0.01892855141531303,0.01464868651305419,0.038825151242132525,0.007845072632060981
17,5,0.0100397179861311,0.005178120069935155,0.003845706889426729,0.005665310945598584,0.008751959785581813,0.014909119819679656,0.007839097099145188
17,6,0.0075784117220249626,0.020618878395495557,0.012562119858375093,0.02454039937374983,0.005957110275762685,0.018304825173923542,0.006934651614631737
17,7,0.02677889525204242,0.01619555510765657,0.0008339944542938716,0.011492465401110982,0.016631033313395688,0.002364344601244163,0.0049862207127799405
17,8,0.006889889353619066,0.004902916837848997,0.008913346464622319,0.01929466597863087,0.008248006919446969,0.010872169572664209,0.013537670384320926
17,9,0.01534782500425693,0.016140887737836968,0.020936740572785044,0.0024605311587961227,0.007820890148884783,0.005391414296573054,0.003141125632468848
18,0,0.013427389336740588,0.005074915311366571,0.0112035571034328,0.005530372362453754,0.004387160014225455,0.00784716297047507,0.007763080200867557
18,1,0.015012678978646922,0.004085778851489613,0.013861949821064916,0.008843422701284097,0.005124711133577203,0.003861484292513295,0.00827150277833626
18,2,0.0015060145484421137,0.00871363766541642,0.02325295306420271,0.01736559368443825,0.0069185999716909,0.01613698952957544,0.021068685309384712
18,3,0.015979514115162144,0.0029666321287492915,0.0107740631987241,0.005815672582801967,0.011816406283998385,0.008722331935587494,0.008975531753216675
18,4,0.036220297056138634,0.019568306663198042,0.010081565228295878,0.011123409752073772,0.009541015706369973,0.028828638478319197,0.012849734788014293
18,5,0.011146112488422264,0.004223932079186807,0.004229895076961789,0.004416812558953077,0.008845136653583368,0.013314964523492396,0.008055890540361668
18,6,0.009736310149191203,0.020952373551889742,0.01153738765673069,0.021694546944087068,0.007237223558065335,0.01372366364439236,0.006964679455970967
18,7,0.014127966621442034,0.01293423721792956,0.0029858999703937777,0.006784314362351466,0.021137055312857127,0.004772261916774551,0.007067097319322476
18,8,0.00807247688453655,0.0053905191406745726,0.011096317473491886,0.006465539367327538,0.007143849079203076,0.009265650302570016,0.013586203890441573
18,9,0.01955451696196466,0.012027348989595314,0.009530512166711334,0.004074576870560594,0.0062059980464843284,0.006184992076256684,0.005325221712799591
19,0,0.014040776391660598,0.00186509928838282,0.011132089401389182,0.00569212308437987,0.0046194453272865475,0.006994807920369828,0.00847938524716215
19,1,0.015350990374947278,0.004437974848546342,0.012495358828363501,0.006516029454941878,0.005422287472186026,0.005513892893727176,0.008670086316860086
19,2,0.002150497748905087,0.009541483237877867,0.02666944661096697,0.01661732995609671,0.009110470221338736,0.015138986166744854,0.019305232680534058
19,3,0.016118900521573894,0.0026152821243949813,0.009505703259748704,0.005969890031847357,0.012333646904330626,0.007324981568843298,0.008785989656659042
19,4,0.028485630397446914,0.016495495243437595,0.008265937189589078,0.009534819526165623,0.009441003244754968,0.046284164175171165,0.01551723806970362
19,5,0.01174084175286119,0.0038571749270027212,0.00463834444318867,0.004404360284018389,0.007730767791852112,0.013447655664768299,0.008935554318861725
19,6,0.009266263916115099,0.022540331339573755,0.009368783838601501,0.022219907043211144,0.00937373486034658,0.011182441718737349,0.00807751748709936
19,7,0.014458622973458122,0.01317243958366354,0.0026902845425124944,0.008652736409465532,0.02048506432524325,0.010202761575221934,0.006757447585109274
19,8,0.01004556862078101,0.00719854434018989,0.010785705763217676,0.005324380224321739,0.005447506855017262,0.008621475225603897,0.011874155395906876
19,9,0.01982508871761586,0.011978628741680158,0.010014720392850198,0.005595465773347768,0.009312807975204238,0.0038810112930972593,0.0062038555011937275
20,0,0.011462056464580489,0.02193309602796843,0.00997139345216593,0.00665114518999598,0.0038548581184973526,0.006569645956533609,0.0065965421431684905
20,1,0.016939675510109775,0.0049003847048808575,0.010450900083338231,0.008452819611117218,0.0040807519732278825,0.005917282159890892,0.007927012779717602
20,2,0.010304096708476079,0.007905318563848027,0.025535812273087242,0.015332487223399555,0.007293615886455827,0.015552724446137398,0.018894303343504223
20,3,0.01564133733454279,0.0029464142370562796,0.009734259698941913,0.005786820419976032,0.014727621987597589,0.008147848119300206,0.007761464048028623
20,4,0.03997185743126546,0.01739864231310321,0.009812718920243744,0.013138174655721063,0.011057367203227373,0.0014304517178109484,0.021104993519976536
20,5,0.011358766512839638,0.0038993100360056364,0.005987468842530304,0.004707819512926576,0.007859600762769635,0.013332656895890258,0.008753879566749456
20,6,0.008968323219481744,0.02358287408831485,0.014802843464191128,0.02170301042710669,0.00709045788971533,0.00838674448203939,0.006871085629258153
20,7,0.01614044406567299,0.012679659682709314,0.0023937646169970937,0.007066474086629134,0.02012270241675522,0.013793252545124878,0.007589953656704222
20,8,0.010780537416026314,0.007824798683409014,0.009919407001146942,0.0024914886618815422,0.005406510143764339,0.009575930489918538,0.012491023563594078
20,9,0.02029634760187708,0.011917401831355088,0.010765361786915045,0.004198864724570109,0.007671466739392441,0.004657417479813688,0.005258597667091211
21,0,0.013297113342173301,0.0018335108477445516,0.0117970321327666,0.005957388518596273,0.004329216807677419,0.008911039612557297,0.007375181658603384
21,1,0.017779375506151173,0.004731601693767423,0.00795648293940713,0.007883371614677013,0.004995834009923217,0.008171954664167995,0.008535271433565068
21,2,0.0015989184621672862,0.008568409576835686,0.02598539478417442,0.01772636571362888,0.008743867909690157,0.017813164773337827,0.021593101366897367
21,3,0.015690307506647173,0.0036527855161409637,0.010356066489756599,0.004723823758353059,0.014455310425388472,0.008231301923283016,0.00873791311937631
21,4,0.03761831181789092,0.02136421644427284,0.011253104123968953,0.011491552751504078,0.010122321175258794,0.0014067366913884448,0.02089094367070392
21,5,0.010781650282778934,0.004202251105428552,0.0060154676701687,0.004297879364049416,0.007554163294183394,0.014928890228335524,0.007942339713703905
21,6,0.015421647205422231,0.020065570779644454,0.012658924470477643,0.019199311895608542,0.008488756637058538,0.009432247684835771,0.006182981855799873
21,7,0.01163963386078544,0.012424240534372832,0.0026360457924291957,0.005941353914289267,0.02241258726054478,0.011618092296862594,0.011650277347896193
21,8,0.01178970229725837,0.008202071110396017,0.009698535700662399,0.005067586254827775,0.0046655557548320355,0.009546033041798761,0.010538612931966895
21,9,0.019625196203647197,0.01517946346323676,0.006321792979435925,0.0034448834102948052,0.005262927246754634,0.0049920213567268825,0.007155160388910101
22,0,0.013592157345542217,0.0019190953591826899,0.012084837556391458,0.005637279387956237,0.005424081888705893,0.00823954342451569,0.007435387205377053
22,1,0.015495886669369659,0.005136514806711032,0.009611045458995104,0.005756881149666703,0.0067203512143529116,0.009828366584091426,0.008064465678871082
22,2,0.0011538161807536436,0.0073849863043755825,0.02410185712782206,0.011187761873874573,0.010898952236058594,0.012742141973791697,0.028070172293809485
22,3,0.015024892655458724,0.012083770067024133,0.009032711137069946,0.007581671341691543,0.010148181577997586,0.00911455622642363,0.007874622997858184
22,4,0.03747718633510582,0.02076611948898405,0.010470090589506558,0.008969718034874619,0.011833204999353133,0.0016265308938160936,0.022833017786673928
22,5,0.010844762722182712,0.004241685749994986,0.007964852102101612,0.004902228893369857,0.007999387626919142,0.01447519854614349,0.007528375052462957
22,6,0.01906175368540543,0.018879922618332868,0.016521958112703638,0.013125476015657394,0.010445653537671126,0.011782509376611653,0.007859263694228043
22,7,0.014213795966743974,0.013751182046250709,0.0023034685455890526,0.00679268541264654,0.020557415578064866,0.005776857184410186,0.015625362981032412
22,8,0.012127476209819375,0.0074865106800925275,0.010348862922373312,0.003400701913722531,0.004222422969218445,0.009966131165517712,0.011255224868379632
22,9,0.01975692330469656,0.010287950429706242,0.004057958993881721,0.0057395403923281175,0.005647994715194449,0.011018893540393825,0.007758980404991676
23,0,0.013142090783813986,0.0016586300194855808,0.013063002383683502,0.005125319441864755,0.007420776408116615,0.009429277209294,0.006236767339569524
23,1,0.01205088526865963,0.004395734727754057,0.014532146769295266,0.005435479801463338,0.0072789620631911805,0.010341095291250895,0.008747426692678343
23,2,0.0011654749305839538,0.005953907423219409,0.026587750588624698,0.01515176202856201,0.001622555833163176,0.014330355044203463,0.02890150122102992
23,3,0.014728345644105916,0.010029719189772652,0.0038751916144258236,0.005980800746345151,0.012854892659834395,0.011949157563943557,0.005090495712021464
23,4,0.042646063486283116,0.011625045438667183,0.02090911025965713,0.015811190746707882,0.018409017022328333,0.0014154657695626383,0.015528357409512339
23,5,0.010129730994808944,0.006139252612814151,0.006407452236108436,0.00543446682618215,0.011900704643740333,0.01336789112247948,0.007453207980821757
23,6,0.015610581864211067,0.016260518337123542,0.020872824316620648,0.016257569914528654,0.00799622324456806,0.011452715740350946,0.008761414490664273
23,7,0.022186978344054187,0.014091000975851802,0.0011527300290909241,0.01048869212245312,0.018170015526380985,0.0026275713260876616,0.006742610561772926
23,8,0.008963311382915564,0.004167278018066965,0.012238959428110787,0.0054831098659820325,0.004761723142846613,0.010380316908154101,0.014203104421245755
23,9,0.016454531723615207,0.015684583490228804,0.005374293173962424,0.007903367925031582,0.006439003353327157,0.013241504568146918,0.0040837723768892805
24,0,0.013599996556608178,0.0014328744425252758,0.012679375508429451,0.006906742502290731,0.006586055631376099,0.00886628562628517,0.006158793359696477
24,1,0.01156956064238392,0.006428295395512984,0.015333184008299111,0.007424859827243031,0.007127009038688198,0.009833371505020234,0.00865344147631249
24,2,0.001947431014953753,0.008721235981782675,0.024413153094230693,0.01070047284570303,0.005447094399205548,0.016634574947715294,0.022218663413661334
24,3,0.014625003262594322,0.010546837634255974,0.005526746445103519,0.00498587103743415,0.013817645373788469,0.01193400941787919,0.007157924670497716
24,4,0.03296398670072259,0.010522759746263228,0.023095147552794536,0.02948502884876564,0.017798864182514543,0.0010427228109162491,0.0171306998107872
24,5,0.009429734242352026,0.005911283306941983,0.006911609633877941,0.005690212320865706,0.01214514464595459,0.012803545486124874,0.006922105957571485
24,6,0.016460296170514078,0.015507073112886939,0.021065879340395655,0.0199236683158494,0.008594272951834453,0.008664329936609769,0.008871565488951303
24,7,0.022954953763989847,0.014842512778060719,0.0006303657840992551,0.009011874128057235,0.015073264410155206,0.002028700122137605,0.019231326476292193
24,8,0.007807308212013314,0.005430138118586734,0.00859468829733266,0.002984057451842469,0.0059341106092730906,0.013891997028145623,0.016252022093886338
24,9,0.016034489274589763,0.020346294351483135,0.003738245763927408,0.007816424531476998,0.00738655915782441,0.009595571583836341,0.006835003879364947
25,0,0.013040835802993579,0.004018634156509645,0.011793575576729111,0.005186139061664636,0.00823391006142184,0.008381110473287347,0.00724052922895726
25,1,0.014334535257455509,0.004797570382885633,0.014524728152926223,0.0044813434749123564,0.004380990584191753,0.008768000448643032,0.008169197250545069
25,2,0.0017692416373608273,0.00930033543707496,0.025859639433775203,0.010856743312924924,0.012878898548034012,0.015753102282428794,0.02295221877161301
25,3,0.013508180606560534,0.013247492510841119,0.010077158505752607,0.006960054067003677,0.01065025045605606,0.009117644651714801,0.009385083969240366
25,4,0.03259220681831484,0.024604969688311665,0.010816616296350265,0.009298155389060116,0.011149995598080912,0.0017474130810791178,0.021908365111740075
25,5,0.010734735696618078,0.00456306748223135,0.007697193687570246,0.004717918293606842,0.010384391179124612,0.012443141790820634,0.0071777284144683515
25,6,0.016887350106190382,0.017402906252183468,0.027706882421939118,0.01273257192753571,0.023931452114943654,0.006478737244799199,0.0061504915111624476
25,7,0.014937775178108724,0.01515371108697044,0.001835225704800329,0.0074693506422898225,0.02009763140683458,0.004527599681541741,0.016121413573952657
25,8,0.010555343046732755,0.0054615962499457,0.011373287484894894,0.0021053453364422996,0.00618263938835415,0.0087797586745776,0.01336241448226794
25,9,0.021900393245414394,0.00790040387805104,0.0033612175159000494,0.0076325549684872086,0.004727177040269275,0.008019564604252565,0.006007638868745756
26,0,0.013553286638360142,0.0020982364685036502,0.012226429633942366,0.006215560148583574,0.006313868621158516,0.0077757264602912966,0.007313679749897417
26,1,0.015225856009099648,0.004763916791244486,0.012538207906173576,0.0034722251509323415,0.004586250832753784,0.010633984941408882,0.008572943788043077
26,2,0.0020359767800885854,0.008191501421470362,0.025966928726656593,0.014661783193367339,0.008422815493076968,0.01377226341721691,0.021621846408743782
26,3,0.014727141689720401,0.011976217354357444,0.010312279960045198,0.0067271085126897195,0.010822626998886337,0.008785976571281781,0.009532544450705909
26,4,0.0389490604481012,0.01525227938036736,0.010669604496479128,0.009984144513665145,0.01053795947759327,0.0017982911678057869,0.019828793136096475
26,5,0.01119776438231556,0.004448833586874408,0.007047884114918652,0.004712981337917999,0.009064516206169975,0.012838732816199776,0.008316042774421098
26,6,0.02262578176753259,0.013841950992599076,0.031156237654236103,0.010659370306678316,0.014505271146356276,0.011374313342873405,0.004773755964062481
26,7,0.014173757535945563,0.013270948676079097,0.0012877906774729894,0.006233962478610427,0.020912802694886847,0.005298384385173708,0.016970052041636475
26,8,0.01092743187118901,0.00568357239569634,0.01094663582350006,0.0017198757418021545,0.003794016838340736,0.007404185637962667,0.016476361208988204
26,9,0.0231540539742244,0.005986207688243846,0.004124150441135162,0.004951578389730914,0.0049010951775913195,0.005763097819632436,0.006241508878402834
27,0,0.011483786960045636,0.017827432947071675,0.010574136455574305,0.007018288912689172,0.003993390373442634,0.008172954930635117,0.006348352475359039
27,1,0.013671544382367219,0.0049636561204042095,0.012007981475334337,0.0035459168012521563,0.005827221445383773,0.015277795886479317,0.006202253675586899
27,2,0.008261648228404276,0.005569754213969419,0.025415016747684583,0.011675256561630688,0.009513707062106835,0.015682714580198626,0.021247877161073434
27,3,0.014104845083650834,0.01170082550093096,0.009999610385441242,0.0057220243719989785,0.011844238569388217,0.00840682911129632,0.010532101883965257
27,4,0.04038215002293536,0.01568205207352974,0.010420398739228618,0.014460671237967642,0.011120436181203173,0.0019946356601463185,0.017840202648076783
27,5,0.010843290537232368,0.004338833432532824,0.007905733209733408,0.005095316945698122,0.008456648842345201,0.013423817251992726,0.00793332728765875
27,6,0.017557077243645372,0.015699595504685804,0.025869172991362425,0.01287254431513459,0.010952265192878235,0.008998089246528682,0.006043125494671361
27,7,0.007759533528633223,0.01465696484008979,0.0013298388723160803,0.006088728618335513,0.024139223877029353,0.0038192404952502247,0.01564345732018396
27,8,0.010904165302661147,0.005238775631989597,0.009040528846057246,0.002265585162486707,0.0023872933117288983,0.009992023754717944,0.015279819026033252
27,9,0.02198751320401655,0.0071448178367696695,0.007107226923038322,0.0052343216930463695,0.0038690696007388226,0.006114509885936552,0.0052830069788310135
28,0,0.013405426185093654,0.0016567352365043449,0.012255991123560968,0.005199414579931237,0.004985758993858808,0.009402916179769146,0.00670045008285503
28,1,0.014368223004555222,0.003910355891706274,0.011381801753774004,0.0033395311935429696,0.005885358330594536,0.013265546420804339,0.008790332151949319
28,2,0.0051226791368310255,0.00738173748393746,0.02316713007457175,0.012413923441709546,0.010320702768594587,0.01663404850286985,0.021425384403950563
28,3,0.01369160867483907,0.018413411552985665,0.007844993505811864,0.006756713993561716,0.011797376010339942,0.009212946136187368,0.008917250908632324
28,4,0.03780903789670124,0.014570372979370494,0.010653968326996357,0.011563001305627015,0.010418430263380383,0.0015679804239502684,0.021925164979692584
28,5,0.011160716343167605,0.004091375482954522,0.008495645851595715,0.004551992521459411,0.008089501408918613,0.013754855629641361,0.007562661033335145
28,6,0.011509040880484411,0.021570772095075286,0.014849638484193205,0.019246284591058663,0.010001450183580654,0.008236911852171257,0.006424148635543474
28,7,0.004565632083636146,0.012745580591736869,0.0020302571073587124,0.006301845710106002,0.019336951845871777,0.03718631662619439,0.01605471477260622
28,8,0.009983053489230191,0.007172884863310654,0.00980662124293349,0.0023720444177177213,0.007919267363217743,0.00885403639155269,0.013603460501609073
28,9,0.02247182209163227,0.0060169421699255154,0.005583263500177643,0.005242280784377123,0.004831282988329919,0.0054872156435795995,0.006628549753395725
29,0,0.014159074191972409,0.0018707206735979161,0.012606879183673774,0.004999947423499281,0.004933792859041336,0.008116903441690249,0.006887051348566168
29,1,0.01629213654943953,0.005119244862532729,0.010037026741902582,0.002468021514648566,0.007594734525135433,0.013358477833625688,0.005964689974660089
29,2,0.0013703177522846222,0.008701990030844865,0.024770544912097275,0.015024528502828273,0.007145133379420643,0.01500423449742005,0.02384469576957711
29,3,0.011948609556485842,0.02739516061276195,0.008498206516721972,0.008434717449365421,0.010333022661645923,0.010238050872564328,0.007248237819753275
29,4,0.04683885462079952,0.0029265091557254346,0.011693327468128093,0.011412640040934067,0.014452209919588139,0.0014105429385861932,0.022101595055588057
29,5,0.010707588722327637,0.004018109651304535,0.010089254927359473,0.004296771348419075,0.008385336801335175,0.014090805063778593,0.007507154023494618
29,6,0.011680742502222369,0.02196182942692348,0.013898450247466318,0.018009987493706307,0.005152500001189378,0.0075022469583691225,0.008603695960630688
29,7,0.0019496306701031903,0.016246083345470605,0.0009627374520312457,0.009082616346258445,0.021699929836065363,0.006541531295581879,0.018434331905172664
29,8,0.009604953886334136,0.004364615064090296,0.011671608575305914,0.002771677525024619,0.0041890048299694045,0.009543379364758527,0.015370212735728963
29,9,0.021967489296555072,0.007544533212069991,0.006183090779990756,0.005690601872891011,0.0042049238520844206,0.005939457564231127,0.004448601272822679
30,0,0.013680413851415598,0.0017096469604565984,0.013281737838952094,0.005879287280516973,0.004445573511853109,0.0077428961173869725,0.006459823700081453
30,1,0.01269889060352132,0.004300143982381703,0.014276402180339874,0.003051880277512647,0.006909004707542512,0.01188349269653833,0.00967336868987296
30,2,0.001704446979607667,0.005789016574193658,0.025944313297279708,0.007446752629677672,0.006305339777971953,0.017031189528439575,0.026931904143482746
30,3,0.013387062695753543,0.023472249438294096,0.003608270933792582,0.006088953080909555,0.01311771057263519,0.010270424618055747,0.004085280857822311
30,4,0.04179657815710986,0.002306892096904262,0.020552129006461733,0.021768434182542734,0.019334583883067063,0.0012509693416805638,0.013847675649693686
30,5,0.01020645916895358,0.004989721828092608,0.009894784556410373,0.005425300407487099,0.009158795311655012,0.013761980800011932,0.007399811820819494
30,6,0.015777589770668413,0.016923539174689226,0.01804922424163074,0.017359528994423546,0.008000479971290555,0.01055776582263414,0.0070252634130258665
30,7,0.0016734181125794038,0.027174537188738964,0.0006187740335319568,0.01577386471245766,0.017882388689787167,0.0029015529025588336,0.010692574861615171
30,8,0.00801780936273548,0.0028781533742315087,0.011461071606548155,0.0038613818606547607,0.003892806924559875,0.013641590026668444,0.015800447167098067
30,9,0.014629589662855425,0.009768760641976047,0.036030266110582444,0.0030984344653800845,0.0050307895210255455,0.008111353468255703,0.00231561240894156
